id,RRMS01,RRMS02,RRMS03,RRMS04,RRMS05,RRMS06,RRMS07,RRMS08,RRMS09,RRMS10,RRMS11,RRMS12,RRMS13,RRMS14,RRMS15,RRMS16,RRMS17,RRMS18,RRMS19,RRMS20,SPMS01,SPMS02,SPMS03,SPMS04,SPMS05,SPMS06,SPMS07,SPMS08,SPMS09,SPMS10,HC01,HC02,HC03,HC04,HC05,HC06,HC07,HC08,HC09,HC10,HC11,HC12,HC13,HC14,HC15,HC16,HC17,HC18,HC19,HC20
circ_17291,4,2,5,0,3,0,5,7,4,5,4,5,3,0,6,0,5,0,0,0,11,5,4,6,4,4,8,2,0,7,2,4,6,0,0,0,4,2,4,0,0,5,3,2,0,4,3,0,5,2
circ_17292,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,2,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,2,0,0,0,0,2,0,0,0,0,0
circ_17293,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17295,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
circ_17299,4,3,3,11,9,7,11,3,0,9,4,4,8,4,0,2,12,4,6,4,6,3,5,19,4,3,8,2,11,5,6,3,3,17,2,6,4,4,5,5,7,4,5,9,4,5,2,0,12,0
circ_173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
circ_1730,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
circ_17302,5,0,0,0,3,0,0,0,0,2,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,4,0
circ_17303,2,0,0,4,3,8,9,0,2,3,0,2,2,0,0,0,6,5,7,0,2,2,0,8,0,3,0,0,0,0,0,0,5,5,5,2,0,0,3,7,3,0,3,0,2,0,2,0,0,5
circ_17304,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17305,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
circ_17306,15,11,22,19,22,26,16,11,12,14,34,29,17,20,24,6,35,19,20,10,9,5,9,53,10,25,34,15,20,8,20,21,12,24,27,24,19,12,19,15,41,19,18,33,11,11,7,7,9,25
circ_17307,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17308,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17309,0,4,0,2,0,0,0,0,0,0,2,0,0,3,0,0,0,0,3,0,5,0,2,0,0,0,0,0,2,0,2,2,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,5,0,5
circ_1731,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17313,4,4,0,0,3,0,0,0,3,6,3,0,0,0,0,3,2,3,0,5,0,0,3,4,6,0,3,2,4,0,0,2,2,0,0,2,3,0,0,0,0,0,0,0,0,0,2,0,5,2
circ_17314,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17315,2,0,5,7,2,6,5,4,0,4,2,0,8,2,3,3,10,0,9,0,0,0,0,4,0,3,6,6,8,0,3,0,2,6,2,3,5,2,5,10,2,5,0,6,2,3,0,0,3,3
circ_17316,0,0,0,0,2,0,0,0,0,2,0,4,0,2,0,0,0,0,0,0,0,3,0,5,0,0,0,0,2,0,0,0,2,4,0,0,0,3,0,0,0,0,0,0,0,0,2,0,2,0
circ_17317,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,0
circ_17318,2,0,0,0,3,0,0,0,0,0,7,0,0,0,0,5,3,0,0,0,6,2,0,0,0,0,5,0,0,2,0,6,4,4,2,3,0,0,11,0,2,5,0,3,0,4,3,0,3,0
circ_17319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
circ_1732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
circ_17320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
circ_17322,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
circ_17323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0
circ_17324,0,0,2,0,0,0,2,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,0,2,5,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17325,2,2,0,0,0,4,3,0,0,2,0,0,0,0,3,2,3,0,0,2,0,4,2,0,6,0,0,0,0,0,0,2,5,4,0,5,0,0,8,3,3,0,3,3,0,0,0,0,4,0
circ_17326,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
circ_17328,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17329,3,3,3,7,10,0,6,7,9,3,3,7,6,4,4,3,0,7,0,5,10,6,0,3,6,9,9,0,3,0,3,7,3,6,9,0,6,0,4,3,4,7,2,5,0,3,5,0,0,3
circ_1733,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17330,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0
circ_17331,0,2,2,0,0,2,4,2,2,2,5,0,5,0,0,7,3,3,0,2,5,0,0,4,0,3,5,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,5,2,4,0,2,0,0,0
circ_17332,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0
circ_17333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17334,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
circ_17335,0,0,0,0,0,0,0,0,0,2,3,0,2,0,3,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
circ_17336,2,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
circ_17337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
circ_17338,0,0,0,2,5,8,2,0,0,3,4,3,4,0,0,5,5,3,9,0,6,3,0,12,2,6,5,2,7,0,0,8,4,2,7,0,0,3,5,3,6,5,3,5,4,3,4,2,5,3
circ_17339,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
circ_1734,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17341,0,0,2,0,0,2,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
circ_17343,0,2,3,0,4,2,0,0,4,0,2,2,0,4,0,5,2,8,0,0,2,5,3,3,4,2,3,0,5,0,0,0,0,2,3,2,3,0,2,0,0,0,3,0,3,0,0,0,2,0
circ_17344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
circ_17346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
circ_17347,8,10,4,5,8,8,6,10,5,5,19,6,9,11,7,6,0,10,15,10,9,5,2,14,12,12,9,9,2,10,5,9,6,5,7,8,6,4,6,8,8,8,10,9,13,5,3,5,7,5
circ_17348,4,0,0,0,2,2,0,0,0,2,0,0,5,0,0,0,0,0,3,0,0,0,0,0,3,0,2,0,2,0,0,3,0,0,3,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0
circ_17349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_1735,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
circ_17350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
circ_17351,4,3,0,0,0,0,2,0,0,2,0,4,2,8,0,0,4,2,0,0,2,0,0,3,0,0,2,0,0,0,0,4,0,6,0,3,0,3,0,0,0,0,0,5,4,0,0,0,0,0
circ_17352,5,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,2,0
circ_17353,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17354,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17356,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17357,0,2,4,0,0,0,2,2,0,0,2,3,2,0,0,0,3,0,0,0,0,0,3,0,4,0,0,0,0,0,2,3,0,2,0,0,0,4,0,0,0,2,0,0,2,0,0,0,2,0
circ_17358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17359,0,6,0,2,6,3,3,2,0,2,0,0,2,0,0,0,3,0,0,0,0,0,2,2,2,5,8,0,2,3,0,3,0,0,0,4,4,0,3,2,0,9,0,0,4,2,0,0,0,0
circ_1736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
circ_17360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
circ_17361,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17363,0,0,2,2,9,4,0,0,0,2,8,5,0,0,8,0,0,0,0,4,0,0,0,5,0,0,0,2,0,3,0,0,4,2,0,0,3,0,0,0,3,0,3,6,0,0,3,0,0,5
circ_17364,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17365,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
circ_17366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
circ_17368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17369,0,0,0,0,3,0,3,0,0,0,3,0,0,0,2,3,0,0,0,0,6,5,0,0,3,4,2,0,0,0,0,3,7,0,0,0,0,0,0,0,5,3,0,4,3,3,4,0,2,0
circ_1737,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
circ_17370,58,52,49,36,49,69,49,33,46,62,49,67,67,39,34,42,75,65,47,47,39,44,52,80,57,55,79,40,58,36,74,68,78,59,35,43,60,22,53,63,85,57,62,100,56,39,33,31,49,59
circ_17371,0,0,0,0,0,0,5,0,3,4,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,2,0,0,3,2,0,0,2,0,7,0,0,2,0,0,0,0,2,0
circ_17372,11,11,6,6,12,14,14,12,8,9,7,19,5,19,10,9,18,14,15,6,10,6,3,16,11,6,14,14,12,16,10,9,8,14,9,6,14,4,9,9,18,13,5,18,12,4,5,5,7,11
circ_17373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17374,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0
circ_17375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17376,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,5,3,7,0,0,0,0,0,0,0,0,0
circ_17378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
circ_17379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
circ_1738,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
circ_17381,0,2,0,3,4,0,2,0,0,0,2,0,0,2,0,0,2,0,0,2,0,2,0,3,0,0,2,0,0,0,0,7,0,3,2,0,0,0,3,0,2,9,2,0,3,0,0,0,0,0
circ_17382,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17383,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
circ_17386,0,0,0,0,2,2,0,0,0,0,0,0,3,0,5,0,0,3,0,0,0,0,0,4,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,5,3,0
circ_17387,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17388,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_1739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17390,0,0,0,2,0,0,0,0,0,0,5,5,0,0,2,4,0,0,0,0,0,0,4,4,0,3,2,0,2,0,2,0,9,9,0,2,0,2,0,2,0,5,0,4,2,5,0,0,0,0
circ_17391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17392,6,9,7,3,6,4,5,7,5,8,8,4,11,6,0,8,7,5,0,3,10,0,5,10,6,4,7,7,8,5,3,6,5,7,4,3,7,0,5,5,6,9,5,4,2,0,0,0,5,6
circ_17393,0,0,3,4,0,3,0,2,0,2,2,0,3,0,0,0,0,6,0,0,0,0,2,0,6,2,0,5,2,0,4,2,0,3,0,4,2,0,0,4,0,4,0,4,8,0,3,0,0,2
circ_17394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0
circ_17395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17396,2,7,4,5,3,6,2,7,2,4,4,5,5,6,6,3,5,3,5,0,9,5,2,11,3,0,8,5,5,7,3,2,0,5,5,10,5,2,3,9,8,6,6,3,6,4,4,3,0,3
circ_17397,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
circ_17399,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_174,2,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_1740,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,0,0,0,0,0,2,0,0,3,0,0,0,2,0,3,0,3,0,4,0,0,2,0
circ_17400,0,3,0,2,3,0,7,0,2,0,0,0,3,9,10,0,3,0,6,4,9,3,8,2,6,0,3,2,3,0,0,0,4,0,4,4,3,0,0,2,0,4,2,0,3,2,0,2,0,0
circ_17401,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17402,4,0,0,0,2,3,2,3,4,0,0,0,4,0,4,6,3,3,3,6,5,0,0,6,3,5,0,4,2,3,3,2,2,3,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,6
circ_17403,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circ_17405,0,0,0,0,0,2,3,0,2,0,0,5,2,0,0,2,0,2,3,0,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,4,0,0,4,0,0,4,5,0,0,0
circ_17406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
